accX,accY,accZ,timestamp
-0.00629708,-0.00744634,0.03087521,19.98
-0.04460627,-0.00265769,-0.01464081,19.98
0.01764615,0.03325716,-0.02186203,19.98
0.00088589,-0.00265769,-0.05058002,19.98
-0.00629708,-0.03378391,0.02613354,19.98
-0.01108573,0.00691960,0.01658821,19.98
-0.01348005,-0.03617823,-0.06955242,19.98
-0.03502897,-0.01223499,0.02632523,19.98
-0.03742330,0.00452528,-0.01438713,19.98
-0.00869142,-0.00505202,0.01911068,19.98
-0.03742330,-0.03378391,-0.04798889,19.98
-0.04460627,0.00691960,0.04303074,19.98
0.02482912,-0.00026337,-0.02877712,19.98
-0.02545168,0.01889122,0.01436329,19.98
0.01046318,-0.02181229,0.03352737,19.98
-0.03502897,0.01649689,-0.05982876,19.98
-0.02784600,0.01410257,-0.00466156,19.98
0.00088589,-0.00744634,0.01939106,19.98
-0.02784600,-0.04096688,-0.02618217,19.98
-0.03024033,0.00452528,-0.03814220,19.98
-0.00629708,-0.01702364,-0.01173973,19.98
-0.00629708,-0.01702364,0.02656746,19.98
-0.02305736,0.00452528,0.00020504,19.98
0.01764615,0.02607419,0.03129196,19.98
-0.04939491,-0.00505202,-0.00941944,19.98
-0.03024033,0.00691960,-0.02612209,19.98
0.00567453,-0.00984067,-0.02607727,19.98
-0.00150844,-0.01941796,0.01702404,19.98
0.01285750,-0.03138958,0.03137302,19.98
-0.03024033,-0.00026337,-0.08829784,19.98
-0.01587439,-0.00026337,-0.03791237,19.98
0.00328021,0.02128554,-0.03551006,19.98
-0.00629708,0.02367987,-0.00922298,19.98
-0.04700059,-0.03857255,0.01470089,19.98
-0.01348005,-0.02181229,0.03865719,19.98
-0.03981762,-0.00984067,-0.01885796,19.98
-0.03502897,-0.02181229,0.06971073,19.98
0.01046318,-0.01462931,-0.02374268,19.98
0.00088589,-0.00984067,0.00503349,19.98
-0.02305736,-0.01223499,-0.01886749,19.98
-0.01826870,0.00691960,-0.01645184,19.98
-0.02784600,0.03565148,-0.02837276,19.98
-0.04460627,-0.00026337,0.00512886,19.98
-0.04460627,-0.01223499,-0.05953407,19.98
-0.03502897,-0.00505202,0.06742668,19.98
0.00567453,0.00691960,0.03157902,19.98
-0.02305736,0.03086284,-0.04509068,19.98
0.01046318,0.00213095,0.03401375,19.98
0.00567453,-0.05533282,-0.03302670,19.98
-0.05178924,0.02367987,0.04120636,19.98
-0.00390276,-0.02420661,-0.01389122,19.98
-0.01587439,0.00691960,-0.01623631,19.98
-0.03263465,-0.02420661,0.01250362,19.98
0.01285750,-0.02181229,-0.01626205,19.98
-0.01587439,0.00452528,-0.01146698,19.98
-0.02784600,0.00931392,-0.02344036,19.98
0.01525183,0.00452528,-0.04729271,19.98
-0.03263465,-0.04096688,-0.02334023,19.98
-0.01587439,0.00691960,-0.02573013,19.98
-0.01348005,-0.00744634,-0.01369762,19.98
-0.03024033,0.04762310,0.02698612,19.98
-0.00869142,0.00931392,-0.03290749,19.98
-0.05418356,-0.04096688,0.01744270,19.98
-0.01108573,-0.01462931,0.01031208,19.98
0.02722344,0.00931392,-0.03280640,19.98
-0.02784600,-0.02660093,-0.03754139,19.98
-0.00869142,-0.00984067,0.00560284,19.98
0.01285750,0.03565148,0.04390526,19.98
-0.02066302,-0.01462931,-0.02079678,19.98
-0.02066302,0.02367987,0.01744080,19.98
-0.05897221,-0.00744634,-0.01130390,19.98
0.00088589,-0.00984067,-0.04004478,19.98
-0.01587439,0.00691960,-0.01597691,19.98
-0.01826870,-0.01223499,0.06307411,19.98
0.02722344,-0.03138958,-0.02803516,19.98
-0.02066302,0.02128554,0.03423882,19.98
-0.04221194,-0.00984067,0.02941418,19.98
-0.01348005,0.01410257,-0.05924511,19.98
-0.00390276,-0.01462931,0.02700043,19.98
-0.01108573,-0.02181229,0.05093670,19.98
-0.01826870,-0.01223499,-0.03525925,19.98
-0.01587439,0.01170825,-0.03762245,19.98
0.00328021,0.03565148,0.03657055,19.98
-0.00150844,0.01170825,0.00066280,19.98
-0.00869142,0.04522878,-0.02087116,19.98
0.01285750,0.02607419,-0.03041267,19.98
-0.00629708,-0.02660093,-0.03755093,19.98
-0.06136654,-0.02899526,0.01029301,19.98
-0.03263465,-0.02420661,-0.00166130,19.98
-0.00390276,0.04283445,0.00790119,19.98
-0.01587439,0.00931392,0.03421497,19.98
-0.02305736,-0.01462931,-0.00646210,19.98
-0.02305736,-0.00265769,-0.06870270,19.98
0.01046318,0.00452528,0.01271439,19.98
-0.05418356,-0.02181229,0.03190231,19.98
-0.02305736,0.00213095,0.01030540,19.98
0.02482912,0.01170825,0.01027870,19.98
-0.03742330,0.01410257,-0.00649071,19.98
-0.02545168,0.00691960,0.00785828,19.98
-0.01108573,-0.01702364,0.02703667,19.98
-0.01587439,-0.01223499,-0.01606369,19.98
-0.03502897,-0.01462931,-0.00650215,19.98
0.00328021,-0.01702364,0.01029587,19.98
-0.02784600,-0.02660093,-0.01361847,19.98
-0.01348005,0.00452528,0.02232933,19.98
0.00328021,0.02846851,0.05830002,19.98
-0.02784600,-0.01223499,0.00555229,19.98
-0.00869142,0.00452528,-0.01602554,19.98
0.01285750,-0.02420661,0.04384041,19.98
-0.00629708,-0.01941796,0.00309086,19.98
-0.02784600,-0.00265769,-0.00895214,19.98
0.00088589,0.01170825,-0.01851845,19.98
-0.03742330,0.00452528,-0.00415230,19.98
-0.00629708,0.02367987,-0.01372623,19.98
-0.03263465,0.01410257,-0.09265518,19.98
0.00088589,-0.01223499,-0.01357269,19.98
-0.01348005,0.01889122,-0.02794170,19.98
-0.02066302,-0.01702364,-0.03750515,19.98
-0.02066302,0.01170825,-0.00634480,19.98
-0.00150844,0.01649689,-0.06853485,19.98
0.01285750,0.01889122,0.00085926,19.98
-0.00869142,0.00213095,0.01044178,19.98
-0.00629708,-0.01462931,-0.04226685,19.98
-0.01108573,-0.01223499,-0.05899620,19.98
-0.04221194,-0.03138958,-0.00622272,19.98
-0.02305736,-0.03617823,0.01528072,19.98
-0.04460627,0.00213095,-0.02533436,19.98
0.00088589,-0.01702364,0.01062107,19.98
-0.03502897,-0.02899526,-0.00132179,19.98
-0.00150844,0.00213095,-0.03001785,19.98
-0.04460627,-0.01941796,0.05626678,19.98
-0.00869142,0.02607419,0.01787663,19.98
-0.00390276,0.04044013,0.06577396,19.98
-0.00869142,0.03325716,-0.02049732,19.98
-0.04460627,-0.04575552,0.00108147,19.98
-0.00869142,-0.02899526,-0.03482056,19.98
-0.04700059,0.03086284,-0.00604057,19.98
-0.01826870,0.00931392,-0.02277946,19.98
0.01285750,-0.02660093,-0.02040672,19.98
-0.03024033,0.01170825,0.01069355,19.98
0.01046318,-0.01223499,-0.01323032,19.98
-0.00390276,-0.00744634,0.01790047,19.98
-0.01108573,0.04044013,0.03223991,19.98
-0.03024033,-0.03378391,0.02505684,19.98
-0.03263465,0.00931392,-0.03240681,19.98
-0.05418356,0.00452528,-0.08987904,19.98
-0.00390276,-0.00505202,-0.00353146,19.98
-0.04939491,-0.01702364,-0.03710079,19.98
-0.05178924,0.00691960,-0.00109673,19.98
0.01285750,0.00213095,0.00369930,19.98
-0.02545168,0.02367987,0.03003216,19.98
0.00088589,-0.01941796,0.01798630,19.98
-0.02066302,0.03086284,0.01558399,19.98
-0.02066302,-0.00984067,0.02515030,19.98
-0.03024033,0.03325716,0.03711700,19.98
-0.02545168,-0.02420661,0.00122833,19.98
0.01764615,0.01170825,0.03233814,19.98
-0.06854951,-0.03378391,0.03228760,19.98
-0.00869142,-0.01941796,-0.05158043,19.98
0.00088589,0.04044013,-0.05400372,19.98
-0.01826870,-0.00265769,0.02982807,19.98
-0.01108573,0.02367987,0.00821495,19.98
-0.02066302,0.01889122,0.06093788,19.98
-0.01348005,-0.01462931,-0.00380516,19.98
-0.02545168,0.00691960,-0.03007030,19.98
-0.02066302,0.00691960,-0.00378513,19.98
-0.01826870,-0.00026337,-0.00144100,19.98
0.00088589,0.00931392,-0.05887127,19.98
-0.04460627,-0.02181229,-0.06603241,19.98
-0.02545168,-0.02181229,-0.00370407,19.98
-0.04460627,-0.04575552,-0.00372124,19.98
-0.02784600,0.00452528,-0.02527237,19.98
-0.01108573,-0.00984067,0.01068306,19.98
-0.03742330,-0.00265769,0.05857563,19.98
0.00328021,0.00213095,-0.00374699,19.98
0.01046318,0.00691960,-0.01570415,19.98
0.03201209,0.04044013,-0.04207802,19.98
-0.02066302,-0.00505202,-0.05648041,19.98
0.00328021,0.01889122,-0.03249550,19.98
0.02004047,-0.00265769,0.02497292,19.98
0.00328021,-0.02420661,-0.05398750,19.98
0.02482912,0.01889122,0.07052994,19.98
-0.03263465,-0.00744634,0.04648495,19.98
-0.00390276,-0.02899526,-0.03245449,19.98
-0.00629708,0.00452528,-0.02523899,19.98
-0.01587439,-0.00265769,-0.00128078,19.98
-0.00150844,0.02128554,0.01297760,19.98
-0.02545168,0.01889122,0.01051807,19.98
-0.00869142,-0.01941796,-0.00621033,19.98
-0.01826870,-0.01702364,-0.03013325,19.98
-0.02545168,-0.01223499,-0.03725624,19.98
0.00328021,-0.02420661,0.00584507,19.98
0.00806886,-0.02420661,0.00832748,19.98
-0.02784600,0.00691960,0.01552200,19.98
-0.02545168,0.01170825,-0.01558685,19.98
-0.01348005,-0.01223499,0.03719616,19.98
-0.00869142,0.03086284,-0.03707123,19.98
-0.03024033,0.01889122,-0.04900742,19.98
0.01046318,-0.00744634,-0.01305580,19.98
-0.03742330,-0.01702364,-0.01782131,19.98
-0.02066302,0.01649689,-0.02498722,19.98
-0.03024033,-0.01462931,-0.01770401,19.98
-0.02784600,0.00931392,-0.06553459,19.98
-0.01108573,0.03565148,-0.00329018,19.98
0.00567453,0.00452528,0.02543068,19.98
-0.03981762,-0.02181229,0.05177307,19.98
0.00567453,-0.00265769,-0.02727795,19.98
-0.00629708,0.00691960,0.02302361,19.98
-0.01587439,-0.01223499,-0.02969742,19.98
-0.02545168,-0.00984067,0.00381184,19.98
-0.01348005,-0.03138958,-0.03218651,19.98
-0.04221194,0.00452528,-0.03213120,19.98
-0.05897221,-0.04575552,0.03489208,19.98
-0.03263465,-0.02660093,0.02047062,19.98
-0.02784600,0.01649689,-0.03697586,19.98
-0.04939491,0.01410257,-0.02495193,19.98
0.00567453,0.05001742,-0.02254009,19.98
-0.04939491,0.03325716,-0.04639721,19.98
-0.03024033,0.00452528,-0.00565529,19.98
0.00806886,-0.02660093,-0.00803757,19.98
-0.04939491,-0.00026337,0.04947376,19.98
-0.01587439,0.00931392,0.04699993,19.98
-0.02305736,0.00691960,-0.02970695,19.98
-0.02305736,-0.01462931,0.03740215,19.98
-0.03742330,0.00691960,0.04222107,19.98
-0.05178924,0.02607419,-0.03200912,19.98
-0.02784600,-0.00744634,0.03269005,19.98
-0.02784600,-0.01702364,-0.01523972,19.98
-0.02066302,-0.02899526,-0.05838966,19.98
-0.01348005,0.03565148,-0.01750755,19.98
-0.00629708,-0.04814985,0.00643826,19.98
-0.00629708,0.01889122,-0.00309849,19.98
-0.02784600,-0.02899526,0.06152630,19.98
-0.03263465,-0.00505202,-0.02950096,19.98
-0.00869142,0.02367987,0.04233837,19.98
-0.00869142,0.01889122,-0.00556374,19.98
-0.03502897,0.03325716,0.03276634,19.98
-0.01348005,0.00691960,-0.08928680,19.98
-0.00869142,0.04044013,-0.01022625,19.98
-0.06376085,-0.02420661,-0.01499081,19.98
-0.01587439,0.02367987,0.00419998,19.98
-0.00150844,0.00691960,0.04008102,19.98
-0.01826870,-0.01462931,0.00647259,19.98
-0.01108573,-0.01941796,0.03286457,19.98
-0.03502897,0.01649689,-0.00065327,19.98
-0.00629708,-0.00744634,0.00890923,19.98
-0.02545168,0.00931392,0.02088547,19.98
-0.02066302,0.02367987,-0.01261520,19.98
-0.01587439,-0.00744634,-0.04130650,19.98
-0.01826870,0.01170825,0.03291798,19.98
-0.00869142,-0.00505202,-0.00062752,19.98
-0.01108573,0.02128554,-0.00545597,19.98
-0.02784600,-0.00744634,-0.10836506,19.98
-0.03981762,0.01649689,0.01148319,19.98
0.00806886,0.00691960,0.08330345,19.98
-0.01348005,-0.03857255,0.01632881,19.98
-0.02784600,-0.00265769,0.01395893,19.98
0.01525183,-0.00744634,0.00195599,19.98
-0.02545168,-0.00505202,-0.00760651,19.98
-0.01826870,-0.00505202,0.00670910,19.98
-0.00390276,-0.01702364,-0.03879261,19.98
-0.02305736,-0.00744634,0.02828407,19.98
-0.02305736,-0.00984067,0.03780365,19.98
-0.00629708,-0.00984067,0.01140404,19.98
-0.03263465,-0.01462931,-0.00300503,19.98
-0.01587439,-0.00265769,0.01371479,19.98
-0.02784600,-0.00505202,-0.01499844,19.98
-0.00150844,-0.00026337,0.05925083,19.98
-0.04700059,-0.00026337,0.03525639,19.98
0.01764615,0.02367987,-0.04616261,19.98
-0.02545168,0.05001742,0.06163406,19.98
-0.01587439,-0.02181229,0.03048706,19.98
-0.05657788,0.00213095,0.02082825,19.98
-0.03502897,-0.00505202,0.00890160,19.98
-0.00390276,-0.02420661,-0.00070095,19.98
-0.02784600,0.00931392,0.01375866,19.98
-0.00629708,0.01410257,-0.00769043,19.98
0.00567453,-0.00265769,0.00433636,19.98
-0.02545168,-0.01941796,-0.06993294,19.98
-0.04939491,-0.00265769,-0.03162384,19.98
-0.03981762,-0.02181229,0.02585888,19.98
-0.03024033,0.02128554,-0.00773144,19.98
-0.00390276,0.02846851,0.06638432,19.98
-0.02305736,0.00213095,-0.07017231,19.98
-0.01108573,0.01170825,0.01369381,19.98
0.01764615,0.00452528,0.04720592,19.98
-0.02305736,0.01649689,0.01124096,19.98
-0.02545168,0.00452528,0.03036499,19.98
-0.04221194,-0.00505202,0.07581425,19.98
-0.02066302,-0.01941796,-0.04160595,19.98
-0.00869142,0.02128554,-0.05350590,19.98
-0.02066302,0.02128554,0.01104736,19.98
-0.02545168,0.01410257,0.03733921,19.98
-0.01348005,0.00691960,0.01576614,19.98
-0.03742330,0.00691960,0.02294445,19.98
-0.02784600,0.02367987,0.00133610,19.98
0.01046318,0.00691960,-0.04173756,19.98
-0.03742330,-0.04814985,-0.03218651,19.98
-0.02305736,-0.00505202,0.02529430,19.98
-0.03263465,0.01889122,0.00132847,19.98
0.02004047,0.00213095,-0.03221321,19.98
-0.00390276,-0.02660093,-0.04180717,19.98
-0.01108573,-0.01462931,0.00137901,19.98
-0.02305736,-0.02420661,-0.01295757,19.98
-0.01587439,-0.03617823,0.04450607,19.98
-0.02066302,-0.01462931,0.03969574,19.98
-0.05897221,-0.01702364,-0.03688526,19.98
0.00806886,-0.01941796,-0.04395294,19.98
-0.02305736,-0.00744634,-0.02961540,19.98
-0.01826870,-0.02660093,0.01101875,19.98
0.01525183,-0.02660093,0.04212761,19.98
-0.01108573,-0.01941796,-0.05136490,19.98
-0.01587439,-0.03138958,-0.07050323,19.98
-0.00629708,-0.00744634,-0.00106049,19.98
-0.01826870,0.03565148,-0.00103855,19.98
-0.00390276,0.00452528,-0.00107288,19.98
-0.02305736,-0.02660093,-0.07769108,19.98
-0.02305736,0.01889122,0.00139999,19.98
-0.04221194,0.01410257,-0.02248955,19.98
-0.02305736,-0.01223499,0.02784348,19.98
-0.01108573,0.01649689,0.01344681,19.98
-0.03024033,-0.00744634,-0.02002144,19.98
-0.04939491,-0.03617823,-0.01041794,19.98
-0.00150844,-0.03378391,0.00631428,19.98
0.04637803,-0.03138958,0.07098961,19.98
0.03440641,0.00452528,0.05416870,19.98
-0.02784600,-0.02899526,-0.02013111,19.98
-0.00390276,-0.01223499,0.03264713,19.98
0.01525183,-0.01462931,-0.00571251,19.98
0.00806886,-0.00026337,-0.00096989,19.98
-0.02784600,-0.01941796,-0.05840206,19.98
-0.00390276,-0.00505202,0.01593685,19.98
-0.02305736,-0.03857255,0.01115322,19.98
-0.03024033,0.00452528,0.03754044,19.98
-0.02784600,0.01410257,-0.03672409,19.98
0.03919506,-0.01223499,-0.01278305,19.98
-0.04460627,0.00691960,0.01358318,19.98
-0.02545168,-0.03378391,0.03754807,19.98
-0.05178924,0.03565148,0.02318192,19.98
-0.02784600,0.01410257,-0.04626274,19.98
0.01525183,-0.00984067,0.05197430,19.98
-0.03981762,-0.00026337,0.00878239,19.98
-0.00150844,-0.01702364,0.03756714,19.98
-0.00629708,0.01410257,-0.03195667,19.98
-0.03263465,0.01170825,0.01354504,19.98
0.03201209,0.00452528,-0.03430367,19.98
-0.03742330,-0.03138958,0.03989697,19.98
0.02482912,0.03325716,-0.01285934,19.98
-0.02305736,-0.00026337,0.03994942,19.98
-0.03263465,0.00213095,0.00160408,19.98
0.00088589,-0.01702364,0.02796078,19.98
0.00328021,0.00931392,0.00162983,19.98
-0.00629708,-0.02420661,-0.05584526,19.98
-0.01826870,-0.01462931,-0.04859734,19.98
-0.04221194,-0.03138958,-0.01023102,19.98
-0.00150844,-0.03617823,-0.05333614,19.98
-0.01348005,-0.00505202,0.01131344,19.98
-0.00390276,0.00452528,-0.00068665,19.98
0.00088589,-0.01223499,-0.00078011,19.98
0.01764615,-0.00744634,0.03513908,19.98
-0.05178924,-0.00265769,0.02556896,19.98
-0.00150844,0.00931392,0.01356697,19.98
-0.01348005,0.00691960,-0.01755810,19.98
-0.03024033,0.01410257,0.01360512,19.98
-0.05657788,-0.00744634,0.06386852,19.98
-0.05897221,0.00691960,0.03274059,19.98
-0.03263465,0.02607419,0.01596260,19.98
-0.01826870,-0.02181229,0.03986073,19.98
0.01046318,0.02367987,0.06140423,19.98
-0.06615518,-0.01462931,0.03267097,19.98
-0.02305736,-0.01941796,0.01582432,19.98
0.01525183,-0.01223499,-0.02493477,19.98
0.00088589,0.03086284,-0.02260017,19.98
-0.02066302,0.01170825,0.01097298,19.98
-0.04221194,-0.01941796,0.02774048,19.98
0.02482912,0.01410257,0.01816082,19.98
0.00088589,0.05001742,-0.01056671,19.98
-0.03742330,-0.00265769,-0.00337887,19.98
-0.00150844,0.01410257,0.02531338,19.98
-0.02066302,-0.00505202,0.02294731,19.98
-0.01348005,-0.00505202,-0.04655266,19.98
0.01285750,0.03086284,-0.03214550,19.98
-0.04221194,-0.02899526,0.00618267,19.98
-0.03981762,-0.00265769,0.04449177,19.98
0.00567453,-0.03617823,0.01579285,19.98
0.00088589,-0.01462931,0.00384235,19.98
-0.01587439,0.00452528,0.01817989,19.98
-0.05178924,0.02607419,0.02779293,19.98
-0.01826870,0.00213095,0.05646324,19.98
-0.01348005,-0.05533282,-0.00101757,19.98
-0.03024033,-0.00505202,-0.02502346,19.98
-0.00390276,-0.01223499,0.03966999,19.98
0.01285750,-0.02420661,0.03006554,19.98
-0.01826870,0.03804581,-0.02976418,19.98
-0.00629708,-0.01702364,-0.05130482,19.98
-0.03502897,0.00213095,-0.03928089,19.98
-0.00629708,-0.00984067,-0.02722359,19.98
-0.01348005,-0.00744634,0.01108551,19.98
-0.01348005,-0.00505202,-0.05116844,19.98
-0.03502897,0.00691960,0.02540874,19.98
-0.03502897,-0.00505202,-0.01049232,19.98
-0.02305736,0.01170825,0.02303791,19.98
-0.00629708,-0.01702364,-0.00569820,19.98
-0.02545168,0.04044013,-0.03202343,19.98
-0.03742330,-0.05533282,-0.00086880,19.98
-0.00629708,0.03086284,0.08056831,19.98
-0.02545168,-0.00026337,-0.01528549,19.98
-0.01108573,0.02128554,-0.00570297,19.98
-0.01826870,-0.00744634,0.00388145,19.98
0.01046318,0.02128554,0.02546883,19.98
-0.03024033,0.03086284,0.00867176,19.98
-0.01826870,0.02607419,-0.00331593,19.98
-0.00390276,-0.00026337,0.05653477,19.98
-0.01587439,0.00931392,0.00621796,19.98
-0.05657788,0.00452528,0.02770710,19.98
-0.03024033,0.00452528,-0.00587559,19.98
0.03201209,-0.00265769,-0.00351715,19.98
0.00567453,-0.01223499,-0.00353909,19.98
-0.00150844,-0.00265769,0.10660744,19.98
0.02243480,0.03565148,0.00349045,19.98
-0.01826870,0.01649689,0.02023602,19.98
-0.02784600,-0.00984067,0.02499485,19.98
-0.02305736,0.02607419,0.03933907,19.98
-0.05178924,0.02128554,-0.05154705,19.98
-0.07333815,0.02128554,0.02751064,19.98
-0.03263465,-0.00984067,-0.01322556,19.98
-0.01108573,0.02128554,0.09217644,19.98
-0.01108573,-0.00265769,0.01308250,19.98
-0.00869142,-0.02420661,0.04660988,19.98
-0.03981762,-0.01223499,0.00352955,19.98
-0.01826870,0.00213095,-0.02039433,19.98
-0.02545168,0.01170825,-0.03955841,19.98
-0.01826870,0.01649689,-0.02521706,19.98
-0.03981762,0.00213095,-0.00128078,19.98
-0.02545168,0.01889122,0.02978039,19.98
-0.00869142,-0.00744634,0.01299191,19.98
0.02004047,-0.00984067,0.04891396,19.98
-0.01108573,0.01170825,-0.04445362,19.98
0.00806886,0.02607419,0.00589943,19.98
0.00328021,-0.00984067,0.02272224,19.98
0.00567453,-0.00026337,-0.03238297,19.98
-0.01348005,0.00691960,-0.04917717,19.98
0.00806886,0.01410257,-0.02514362,19.98
-0.00390276,-0.00505202,0.02754879,19.98
0.01525183,-0.00505202,-0.03707886,19.98
-0.01587439,-0.00026337,0.03954315,19.98
0.00328021,-0.00026337,0.02515030,19.98
-0.01826870,0.00691960,-0.00112724,19.98
-0.02545168,0.02367987,0.02523422,19.98
-0.01826870,0.00691960,-0.08731174,19.98
-0.02066302,-0.00505202,-0.08249474,19.98
-0.00390276,0.02367987,0.00857162,19.98
-0.02545168,0.00452528,0.00616360,19.98
-0.01348005,0.03565148,-0.02739620,19.98
0.00088589,-0.00026337,-0.01061153,19.98
-0.02305736,-0.04575552,-0.02498055,19.98
-0.03981762,-0.01462931,0.00385284,19.98
-0.00629708,0.03565148,0.01348019,19.98
0.00328021,0.01170825,-0.03207397,19.98
-0.03024033,-0.00026337,0.03020000,19.98
0.00806886,-0.00265769,0.04454136,19.98
-0.03263465,-0.01223499,0.03258038,19.98
0.02243480,0.01410257,0.05410385,19.98
-0.04221194,-0.00984067,-0.01775455,19.98
-0.01348005,0.00452528,0.03016376,19.98
-0.05418356,0.00213095,0.03734398,19.98
-0.03263465,0.01410257,0.01568699,19.98
-0.01587439,-0.00026337,0.08506012,19.98
-0.00150844,-0.01462931,0.01084137,19.98
-0.03263465,0.00931392,-0.00351524,19.98
-0.03981762,0.03565148,-0.02504063,19.98
-0.02784600,-0.02420661,-0.05852413,19.98
-0.02784600,0.03086284,0.00136185,19.98
-0.01826870,-0.02660093,0.04450130,19.98
-0.02545168,0.03565148,-0.00090504,19.98
-0.03263465,0.02367987,0.03738022,19.98
-0.02784600,0.00691960,-0.03927612,19.98
-0.03981762,0.02846851,-0.00579643,19.98
0.01525183,0.03325716,-0.06088543,19.98
-0.03742330,-0.02181229,0.04453468,19.98
-0.04221194,-0.02660093,-0.01049709,19.98
-0.00150844,0.03325716,0.02784061,19.98
-0.01348005,0.03325716,-0.00326824,19.98
-0.01587439,0.00931392,-0.01993942,19.98
-0.06615518,-0.01941796,0.01842690,19.98
0.01525183,-0.02181229,-0.04144382,19.98
-0.03024033,-0.00984067,-0.02712059,19.98
0.00806886,-0.00505202,-0.03906536,19.98
-0.00629708,-0.01941796,0.03281021,19.98
-0.01348005,0.03086284,0.00404358,19.98
0.01046318,0.02607419,0.00884151,19.98
-0.01348005,0.02607419,-0.02227020,19.98
-0.03263465,-0.00026337,-0.00068951,19.98
-0.05178924,-0.03617823,0.00648689,19.98
-0.00629708,0.01649689,0.02316761,19.98
0.00088589,-0.00984067,0.07099438,19.98
-0.01348005,0.00213095,-0.02486324,19.98
-0.03024033,-0.00505202,-0.00804996,19.98
-0.00629708,0.00213095,0.03272152,19.98
-0.02784600,0.00931392,-0.02474785,19.98
-0.03024033,-0.01941796,0.02554035,19.98
-0.06615518,-0.00505202,0.01595116,19.98
-0.00390276,0.00213095,-0.01517773,19.98
-0.05657788,-0.02420661,-0.00079441,19.98
-0.01108573,-0.01462931,0.02321720,19.98
-0.04939491,-0.02899526,0.06389713,19.98
0.02004047,-0.01702364,0.03269005,19.98
-0.02545168,0.02607419,0.02072525,19.98
-0.02784600,-0.00265769,-0.02716064,19.98
-0.03502897,-0.01702364,-0.05583858,19.98
-0.03502897,-0.01223499,-0.02961063,19.98
-0.04939491,0.02846851,0.01597214,19.98
-0.00390276,-0.00265769,-0.00557804,19.98
0.00806886,-0.03617823,0.03745651,19.98
0.00806886,0.01410257,-0.01281452,19.98
-0.06615518,-0.03857255,-0.04390717,19.98
0.02004047,-0.00265769,-0.05337143,19.98
-0.01108573,-0.03617823,-0.02935696,19.98
-0.02066302,0.00452528,0.02572727,19.98
0.00088589,-0.01702364,0.00903606,19.98
-0.02784600,0.01410257,0.00668526,19.98
-0.00869142,-0.02660093,-0.00047112,19.98
0.01285750,-0.00505202,-0.00531960,19.98
-0.00629708,0.02128554,-0.00526237,19.98
-0.01826870,0.00452528,-0.00288296,19.98
-0.00150844,0.02367987,0.00200558,19.98
-0.02066302,0.01410257,-0.00991058,19.98
-0.00629708,0.00452528,-0.04822445,19.98
-0.01348005,0.00691960,-0.02902222,19.98
-0.01108573,-0.04575552,0.01171303,19.98
0.00567453,-0.02899526,-0.03615952,19.98
-0.00629708,-0.00984067,-0.00500584,19.98
-0.01108573,-0.00026337,0.01416969,19.98
-0.02784600,-0.01702364,0.02134037,19.98
0.02004047,-0.04575552,0.01664543,19.98
0.01764615,-0.04096688,-0.00972080,19.98
0.00088589,0.00213095,0.03098965,19.98
0.00088589,-0.02899526,-0.07430840,19.98
0.01285750,-0.00505202,0.03113556,19.98
0.01285750,-0.00026337,0.04313087,19.98
-0.01587439,-0.00505202,0.00475979,19.98
-0.02305736,-0.00505202,-0.01675320,19.98
-0.00390276,0.02128554,-0.03825665,19.98
-0.01348005,0.04283445,-0.04544449,19.98
0.01046318,-0.02899526,0.03126049,19.98
-0.01348005,0.00931392,0.01929092,19.98
-0.04221194,-0.01702364,0.03125095,19.98
0.03440641,-0.01223499,-0.01422501,19.98
0.00328021,0.00452528,0.00497341,19.98
-0.00390276,-0.03378391,0.00016308,19.98
-0.03502897,0.01649689,0.00975418,19.98
0.01046318,-0.00026337,-0.01179886,19.98
-0.00869142,-0.01462931,-0.02134037,19.98
-0.00629708,-0.00984067,-0.01411915,19.98
-0.00390276,0.03325716,0.01461315,19.98
-0.02545168,0.01170825,-0.03331470,19.98
-0.00869142,0.04044013,-0.08830833,19.98
-0.00390276,0.01410257,-0.05234241,19.98
0.00567453,-0.05054417,0.00274086,19.98
-0.03981762,-0.01941796,0.01464844,19.98
-0.00869142,0.01889122,0.02419662,19.98
-0.01108573,-0.01223499,0.04095554,19.98
-0.02784600,-0.02660093,0.00010777,19.98
0.01525183,-0.06012146,-0.01905823,19.98
0.04158939,-0.00744634,0.00971794,19.98
-0.05418356,-0.01462931,-0.01180649,19.98
-0.01826870,0.02128554,0.03611565,19.98
-0.00150844,-0.00026337,0.00259018,19.98
-0.03502897,0.01649689,0.00739193,19.98
0.00328021,0.01410257,-0.05490685,19.98
-0.02784600,-0.00505202,-0.09317780,19.98
-0.00150844,-0.00265769,0.03380299,19.98
0.01046318,-0.00026337,0.03616142,19.98
0.02243480,-0.01223499,-0.03807163,19.98
-0.01108573,0.01649689,-0.00450611,19.98
-0.02545168,0.01649689,-0.06917191,19.98
-0.01826870,-0.03378391,0.07448483,19.98
-0.00869142,-0.00505202,0.00973701,19.98
0.01285750,-0.02420661,0.00969410,19.98
0.02004047,-0.00505202,-0.03340340,19.98
-0.01348005,0.00691960,-0.01419163,19.98
-0.01108573,-0.01223499,-0.00933075,19.98
-0.02066302,0.00213095,-0.04287338,19.98
-0.02545168,0.00691960,-0.01646900,19.98
-0.03742330,-0.01702364,0.04337025,19.98
-0.01587439,-0.00026337,-0.05243587,19.98
